,book_id,isbn,authors,original_publication_year,original_title,image_url,average_rating
7075,6606855,1427817413,"Jinsei Kataoka, Kazuma Kondou",2007.0,デッドマン・ワンダーランド 1,https://images.gr-assets.com/books/1446490168m/6606855.jpg,4.2
7076,15096257,1612184650,Linda Lafferty,2012.0,The Bloodletter's Daughter: A Novel of Old Bohemia,https://images.gr-assets.com/books/1355074644m/15096257.jpg,3.75
7078,11666,449911942,John Updike,1990.0,Rabbit at Rest,https://images.gr-assets.com/books/1320394471m/11666.jpg,3.96
7079,32426,553582909,"David Axton, Dean Koontz",1976.0,Prison of Ice ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.73
7080,519933,688163653,Diana Wynne Jones,1988.0,The Lives of Christopher Chant,https://images.gr-assets.com/books/1356549015m/519933.jpg,4.22
7081,382450,553383051,George R.R. Martin,1982.0,Fevre Dream,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.85
7082,819667,803725507,"Caralyn Buehner, Mark Buehner",2002.0,Snowmen at Night,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.23
7083,25802884,,Alessandra Torre,2015.0,Hollywood Dirt,https://images.gr-assets.com/books/1439214601m/25802884.jpg,4.12
7084,15769463,1478314605,Tara Sivec,2012.0,Futures and Frosting,https://images.gr-assets.com/books/1344367548m/15769463.jpg,4.28
7086,18054175,006228553X,Matthew Quick,2014.0,The Good Luck of Right Now,https://images.gr-assets.com/books/1370898422m/18054175.jpg,3.61
7087,1605034,375424482,Alexander McCall Smith,2008.0,The Miracle at Speedy Motors ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.09
7088,3759,142002046,Ian Fleming,1959.0,Goldfinger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8
7089,371456,3746611091,Émile Zola,1880.0,Nana,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.84
7090,12988089,1442454148,Richard Paul Evans,2012.0,Rise of the Elgen,https://images.gr-assets.com/books/1332381957m/12988089.jpg,4.29
7091,103035,743417321,Clive Barker,1988.0,Cabal,https://images.gr-assets.com/books/1405259936m/103035.jpg,3.92
7092,347143,307356361,Tom Perrotta,2007.0,The Abstinence Teacher,https://images.gr-assets.com/books/1320459201m/347143.jpg,3.24
7093,30314465,,David Baldacci,2016.0,No Man's Land,https://images.gr-assets.com/books/1469561999m/30314465.jpg,4.19
7094,144127,812541626,David Farland,1998.0,The Sum of All Men,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.74
7095,17329041,241963745,Suzanne Rindell,2013.0,The Other Typist,https://images.gr-assets.com/books/1385399311m/17329041.jpg,3.55
7097,35125,2290011150,Alan Dean Foster,1979.0,Alien,https://images.gr-assets.com/books/1332019229m/35125.jpg,4.08
7098,8805443,399157077,Robert Crais,2011.0,The Sentry,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.2
7099,13111733,1456527738,J.M. Darhower,2014.0,Sempre,https://images.gr-assets.com/books/1340797919m/13111733.jpg,4.21
7100,17333171,042527067X,Ilona Andrews,2015.0,Magic Shifts,https://images.gr-assets.com/books/1414091260m/17333171.jpg,4.47
7101,961833,553573764,Susanna Kearsley,1994.0,Mariana,https://images.gr-assets.com/books/1330496361m/961833.jpg,4.06
7102,6678,141311428,"Roald Dahl, Quentin Blake",1986.0,Going Solo,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04
7103,517344,786838825,"Sara Pennypacker, Marla Frazee",2006.0,"Clementine (Clementine, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.9
7104,8752885,1841498874,Daniel Abraham,2011.0,The Dragon's Path,https://images.gr-assets.com/books/1292362307m/8752885.jpg,3.78
7105,402128,151686564,"T.S. Eliot, Edward Gorey",1939.0,Old Possum's Book of Practical Cats,https://images.gr-assets.com/books/1327882662m/402128.jpg,4.09
7106,25106926,1471132978,Philippa Gregory,2015.0,The Taming of the Queen,https://images.gr-assets.com/books/1433348581m/25106926.jpg,3.89
7108,39792,1565849930,"Henning Mankell, Laurie Thompson",1994.0,Mannen som log,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
7109,16012,1931514607,Ai Yazawa,2000.0,Paradise Kiss 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11
7110,4485966,1591842247,Geoff Colvin,2008.0,Talent Is Overrated: What Really Separates World-Class Performers from Everybody Else,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
7111,3122173,312947062,Sherrilyn Kenyon,2008.0,One Silent Night,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.13
7112,61906,743468406,Lois McMaster Bujold,1986.0,The Warrior's Apprentice,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.29
7113,2501453,,"أحلام مستغانمي, Ahlam Mosteghanemi",2003.0,عابر سرير,https://images.gr-assets.com/books/1291848845m/2501453.jpg,3.64
7114,62103,805017224,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",1987.0,The Complete Phantom of the Opera,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.29
7115,295834,810993236,"Michael Buckley, Peter Ferguson",2005.0,The Unusual Suspects,https://images.gr-assets.com/books/1276514128m/295834.jpg,4.22
7116,174845,60608528,Dietrich Bonhoeffer,1939.0,Gemeinsames Leben,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.29
7117,228992,345418484,Stephen R. Donaldson,1983.0,The White Gold Wielder,https://images.gr-assets.com/books/1329385743m/228992.jpg,4.01
7118,203288,345334310,Anne McCaffrey,1969.0,The Ship Who Sang,https://images.gr-assets.com/books/1355931323m/203288.jpg,4.0
7119,23168817,076537708X,"Liu Cixin, Joel Martinsen",2008.0,黑暗森林,https://images.gr-assets.com/books/1412064931m/23168817.jpg,4.38
7121,9489502,1455500135,"Douglas Preston, Lincoln Child",2011.0,Cold Vengance,https://images.gr-assets.com/books/1344264848m/9489502.jpg,4.09
7122,32443,425153975,"Leigh Nichols, Dean Koontz",1981.0,The Eyes of Darkness,https://images.gr-assets.com/books/1328218196m/32443.jpg,3.85
7123,47957,451456726,Anne Bishop,1999.0,Heir to the Shadows,https://images.gr-assets.com/books/1325423413m/47957.jpg,4.33
7125,84844,752815393,Tami Hoag,1996.0,Guilty as Sin (Deer Lake #2),https://images.gr-assets.com/books/1340516937m/84844.jpg,4.1
7126,153007,044661002X,Jacqueline Carey,2006.0,Kushiel's Scion,https://images.gr-assets.com/books/1344265086m/153007.jpg,4.19
7127,89185,441010644,Alastair Reynolds,2001.0,Chasm City,https://images.gr-assets.com/books/1309203334m/89185.jpg,4.12
7128,6791212,230744273,Martin Sixsmith,2009.0,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search",https://images.gr-assets.com/books/1338612242m/6791212.jpg,3.65
7129,438024,545010306,Jim Benton,2004.0,Let's Pretend This Never Happened (Dear Dumb Diary #1),https://images.gr-assets.com/books/1328861650m/438024.jpg,3.98
7130,1432370,786868910,Liz Murray,2010.0,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.19
7131,8315872,399157034,"J.D. Robb, Nora Roberts",2011.0,Treachery in Death,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.43
7132,17797253,345516532,Nancy Horan,2014.0,Under the Wide and Starry Sky,https://images.gr-assets.com/books/1367256646m/17797253.jpg,3.57
7133,13070346,,Quinn Loftis,2011.0,Blood Rites ,https://images.gr-assets.com/books/1321501581m/13070346.jpg,4.41
7134,11908,143039571,"Saul Bellow, Christopher Hitchens",1953.0,The Adventures of Augie March,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.84
7135,18221931,,Tijan,2013.0,Carter Reed,https://images.gr-assets.com/books/1376139745m/18221931.jpg,4.03
7136,47345,743225082,Tony Parsons,1999.0,Man and Boy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.55
7137,10115,330353829,Margaret George,1997.0,The Memoirs of Cleopatra,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.17
7138,10503124,345505514,Steve Berry,2011.0,The Jefferson Key,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.88
7139,18339630,345808002,Miriam Toews,2014.0,All My Puny Sorrows,https://images.gr-assets.com/books/1416181263m/18339630.jpg,3.93
7140,18339743,804138567,Miranda Beverly-Whittemore,2014.0,Bittersweet,https://images.gr-assets.com/books/1404476771m/18339743.jpg,3.44
7141,513367,553341030,John Gribbin,1984.0,In Search of Schrödinger's Cat : Quantum Physics And Reality,https://images.gr-assets.com/books/1440464162m/513367.jpg,4.0
7142,62571,765357054,F. Paul Wilson,1981.0,The Keep ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98
7145,164323,553383663,David A. Vise,2006.0,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",https://images.gr-assets.com/books/1320394284m/164323.jpg,3.81
7146,3344411,1933633638,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947.0,Jeder stirbt für sich allein,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.21
7147,24934065,698410424,Alwyn Hamilton,2016.0,Rebel of the Sands,https://images.gr-assets.com/books/1446829335m/24934065.jpg,3.96
7148,21618,441005667,Joe Haldeman,1997.0,Forever Peace ,https://images.gr-assets.com/books/1267317517m/21618.jpg,3.73
7149,762064,425178579,"J.D. Robb, Nora Roberts",2001.0,Betrayal in Death,https://images.gr-assets.com/books/1388255545m/762064.jpg,4.31
7150,123632,440351839,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964.0,Man and His Symbols,https://images.gr-assets.com/books/1327336291m/123632.jpg,4.18
7151,625554,159038363X,Gerald N. Lund,1994.0,"The Work and the Glory, Vol. 1: Pillar of Light",https://images.gr-assets.com/books/1416338631m/625554.jpg,4.28
7152,7955881,545208858,Kazu Kibuishi,2010.0,Amulet: Book Three: The Cloud Searchers,https://images.gr-assets.com/books/1422028852m/7955881.jpg,4.36
7153,27276262,1501126229,Steven  Rowley,2016.0,Lily and the Octopus,https://images.gr-assets.com/books/1499086357m/27276262.jpg,3.74
7154,3447,061870986X,Tim O'Brien,1994.0,In the Lake of the Woods,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.78
7155,6264710,312949820,"Lisa Kleypas, Rosalyn Landor",2009.0,Tempt Me at Twilight,https://images.gr-assets.com/books/1380326419m/6264710.jpg,4.18
7156,12677913,1402798431,Colleen Houck,2012.0,Tiger's Destiny,https://images.gr-assets.com/books/1340738756m/12677913.jpg,4.41
7157,372385,440222702,Harlan Coben,1997.0,Back Spin,https://images.gr-assets.com/books/1431404184m/372385.jpg,3.96
7158,73100,380808080,Susan Elizabeth Phillips,2000.0,This Heart of Mine,https://images.gr-assets.com/books/1391625031m/73100.jpg,4.12
7159,13605727,1937053415,Jennifer L. Armentrout,2012.0,Elixir,https://images.gr-assets.com/books/1336124504m/13605727.jpg,4.41
7160,17452179,571297889,Louise Doughty,2013.0,Apple Tree Yard,https://images.gr-assets.com/books/1371030400m/17452179.jpg,3.71
7161,136642,2841873900,"Douglas Preston, Lincoln Child",2000.0,The Ice Limit,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97
7164,389827,764200119,Janette Oke,1983.0,When Calls the Heart,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.19
7166,133241,671870114,Julie Garwood,1993.0,Saving Grace,https://images.gr-assets.com/books/1304789462m/133241.jpg,4.25
7167,7198269,312605382,Lisa Kleypas,2010.0,Married By Morning,https://images.gr-assets.com/books/1380326600m/7198269.jpg,4.14
7168,30593,1400041988,"Vladimir Nabokov, David Lodge",1953.0,Pnin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.9
7169,76661,345322231,Piers Anthony,1987.0,"Being a Green Mother (Incarnations of Immortality, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95
7170,3334563,1905294964,Cornelia Funke,1990.0,Inkheart,https://images.gr-assets.com/books/1346484626m/3334563.jpg,4.17
7171,537094,1419176528,Nikolai Gogol,1842.0,Шинель,https://images.gr-assets.com/books/1448040003m/537094.jpg,4.12
7172,102030,4770019572,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935.0,宮本武蔵 Miyamoto Musashi,https://images.gr-assets.com/books/1327942522m/102030.jpg,4.43
7173,6696465,545052424,Wendy Mass,2010.0,Finally,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.19
7174,6398972,385532458,John Grisham,2008.0,Ford County,https://images.gr-assets.com/books/1320454906m/6398972.jpg,3.56
7175,93157,140436030,Matthew      Lewis,1796.0,The Monk,https://images.gr-assets.com/books/1365712491m/93157.jpg,3.8
7176,23281640,399168796,John Sandford,2015.0,Gathering Prey,https://images.gr-assets.com/books/1417985559m/23281640.jpg,4.18
7177,17232261,345522028,Jamie Ford,2013.0,Songs of Willow Frost,https://images.gr-assets.com/books/1367527068m/17232261.jpg,3.64
7178,280366,312340702,"Arnaldur Indriðason, Bernard Scudder",2000.0,Mýrin,https://images.gr-assets.com/books/1316129835m/280366.jpg,3.8
7179,28568,743437810,Jeffery Deaver,2003.0,The Vanished Man,https://images.gr-assets.com/books/1257881028m/28568.jpg,4.08
7181,324737,310211883,"Jim Cymbala, Dean Merrill",1997.0,"Fresh Wind, Fresh Fire",https://images.gr-assets.com/books/1384258871m/324737.jpg,4.24
7182,12291438,62128027,Megan Shepherd,2013.0,The Madman’s Daughter,https://images.gr-assets.com/books/1354155885m/12291438.jpg,3.69
7183,16131072,316211222,"James Patterson, Howard Roughan",2013.0,Second Honeymoon,https://images.gr-assets.com/books/1352225697m/16131072.jpg,3.89
7185,55352,786891122,George Carlin,1997.0,Brain Droppings,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11
7186,8696,345371984,"Douglas Adams, Mark Carwardine",1990.0,Last Chance to See,https://images.gr-assets.com/books/1327867839m/8696.jpg,4.33
7187,1653655,439903440,Gordon Korman,2008.0,Swindle,https://images.gr-assets.com/books/1328843225m/1653655.jpg,3.94
7189,15832932,803739095,Huntley Fitzpatrick,2014.0,What I Thought Was True,https://images.gr-assets.com/books/1479774148m/15832932.jpg,3.71
7191,10429037,62081861,Sara Shepard,2011.0,Ruthless,https://images.gr-assets.com/books/1314802629m/10429037.jpg,3.93
7192,18667976,399162178,Beatriz Williams,2014.0,The Secret Life of Violet Grant,https://images.gr-assets.com/books/1393212446m/18667976.jpg,3.97
7193,37338,425213617,Shayla Black,2007.0,Wicked Ties,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97
7194,47878,043984665X,Jenny Nimmo,2007.0,"Charlie Bone and the Beast (The Children of the Red King, # 6)",https://images.gr-assets.com/books/1290344896m/47878.jpg,3.93
7195,27406436,,Vi Keeland,2016.0,The Baller: A Down and Dirty Football Novel,https://images.gr-assets.com/books/1447850960m/27406436.jpg,4.13
7196,22055280,765336413,Brian Staveley,2015.0,The Providence of Fire,https://images.gr-assets.com/books/1405301050m/22055280.jpg,4.16
7197,51985,300115466,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946.0,L'Existentialisme est un humanisme ,https://images.gr-assets.com/books/1328870158m/51985.jpg,3.96
7198,15451058,679456201,Gloria Steinem,2015.0,My Life on the Road,https://images.gr-assets.com/books/1440005972m/15451058.jpg,4.08
7200,6609864,61767603,Lauren Conrad,2010.0,Sugar and Spice,https://images.gr-assets.com/books/1258145375m/6609864.jpg,3.53
7203,342994,439643635,"Hans Christian Andersen, Rachel Isadora",1845.0,Den Lille Pige med Svovlstikkerne,https://images.gr-assets.com/books/1411481144m/342994.jpg,4.08
7204,95643,156031566,Rory Stewart,2004.0,The Places In Between,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.88
7205,24611454,425280101,Nora Roberts,2015.0,Stars of Fortune,https://images.gr-assets.com/books/1458079016m/24611454.jpg,4.0
7207,16342,425205967,Agatha Christie,1959.0,Cat Among the Pigeons,https://images.gr-assets.com/books/1275665326m/16342.jpg,3.82
7208,15786792,385535309,Edward Rutherfurd,2013.0,Paris,https://images.gr-assets.com/books/1344117043m/15786792.jpg,3.95
7209,77995,486270645,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,https://images.gr-assets.com/books/1327649717m/77995.jpg,3.94
7210,84786,446694258,Michael Connelly,1999.0,Void Moon,https://images.gr-assets.com/books/1344267460m/84786.jpg,3.95
7211,34057,543895882,Rudyard Kipling,1897.0,Captains Courageous,https://images.gr-assets.com/books/1327959659m/34057.jpg,3.88
7213,31333,8466302204,Anne Rice,1997.0,Violin,https://images.gr-assets.com/books/1479198883m/31333.jpg,3.26
7214,25527908,1250076420,Sharon Guskin,2016.0,The Forgetting Time,https://images.gr-assets.com/books/1442527065m/25527908.jpg,3.79
7216,13618,1421501708,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #3 (Desu Nōto) Gekisō (激走),https://images.gr-assets.com/books/1419952370m/13618.jpg,4.42
7217,11309018,399256180,John Flanagan,2011.0,The Lost Stories,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27
7218,15738951,,Lee Child,2012.0,"Deep Down (Jack Reacher, #16.5)",https://images.gr-assets.com/books/1373921650m/15738951.jpg,3.87
7219,10947600,1921794097,Hannah Harrington,2011.0,Saving June,https://images.gr-assets.com/books/1349156138m/10947600.jpg,3.97
7220,23398806,451475496,M.J. Arlidge,2014.0,Eeny Meeny,https://images.gr-assets.com/books/1418746579m/23398806.jpg,3.88
7222,7830126,553807722,Dean Koontz,2010.0,What the Night Knows,https://images.gr-assets.com/books/1308459193m/7830126.jpg,3.74
7223,16174197,,Kitty French,2012.0,Knight & Play,https://images.gr-assets.com/books/1354181901m/16174197.jpg,4.04
7224,18405221,,Anthony  Ryan,2015.0,Queen of Fire,https://images.gr-assets.com/books/1417350958m/18405221.jpg,3.64
7225,404223,345418468,Stephen R. Donaldson,1979.0,The Wounded Land,https://images.gr-assets.com/books/1323997527m/404223.jpg,3.96
7226,249042,679736395,William Styron,1990.0,Darkness Visible: A Memoir of Madness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04
7227,13057939,1451657706,Vaddey Ratner,2012.0,In the Shadow of the Banyan,https://images.gr-assets.com/books/1346714710m/13057939.jpg,4.04
7229,6611038,1439147973,Jennifer Estep,2010.0,Spider's Bite,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.87
7230,123845,486277909,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,https://images.gr-assets.com/books/1319099192m/123845.jpg,4.14
7232,769016,380811960,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979.0,How to Talk So Teens Will Listen and Listen So Teens Will Talk,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.24
7233,294951,879101369,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964.0,Fiddler On the Roof: Based on Sholom Aleichem's Stories,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.2
7234,17607848,1459245954,Sylvia Day,2013.0,Afterburn,https://images.gr-assets.com/books/1369326801m/17607848.jpg,3.97
7235,7926,385732953,Sydney Taylor,1951.0,All-of-a-Kind Family,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.23
7236,18114057,525953183,Daniel Suarez,2014.0,Influx,https://images.gr-assets.com/books/1374634071m/18114057.jpg,3.91
7237,15560,345396553,Terry Brooks,2000.0,Ilse Witch ,https://images.gr-assets.com/books/1403187876m/15560.jpg,3.95
7238,95420,375701044,Katharine Graham,1997.0,Personal History,https://images.gr-assets.com/books/1320504681m/95420.jpg,4.13
7239,27824826,,Jane Harper,2017.0,The Dry,https://images.gr-assets.com/books/1456113132m/27824826.jpg,4.07
7240,40320,312983271,"Janet Evanovich, Charlotte Hughes",1981.0,Full House,https://images.gr-assets.com/books/1479699904m/40320.jpg,3.63
7241,291,806501901,"Kahlil Gibran, Anthony R. Ferris",1912.0,الأجنحة المتكسرة,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
7242,14889780,446554995,"Douglas Preston, Lincoln Child",2012.0,Two Graves,https://images.gr-assets.com/books/1346937130m/14889780.jpg,4.03
7243,13109291,62116851,Robin Hobb,2013.0,Blood of Dragons,https://images.gr-assets.com/books/1341265576m/13109291.jpg,4.12
7244,539904,450837319,Cornelius Ryan,1974.0,A Bridge Too Far,https://images.gr-assets.com/books/1326921431m/539904.jpg,4.24
7245,87220,60540745,Jerry Spinelli,2002.0,Loser,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.72
7246,498835,752860550,Kate Mosse,2007.0,Sepulchre,https://images.gr-assets.com/books/1328120460m/498835.jpg,3.73
7248,100247,812992180,Rolf Potts,2002.0,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,https://images.gr-assets.com/books/1320532720m/100247.jpg,3.92
7249,12383252,425247546,Laurell K. Hamilton,2012.0,Kiss the Dead,https://images.gr-assets.com/books/1328767132m/12383252.jpg,3.79
7250,10775,684804522,Ernest Hemingway,1985.0,The Garden of Eden,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.74
7251,1333030,425219437,Maya Banks,2008.0,"Sweet Surrender (Sweet Series, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.99
7252,22875,345418476,Stephen R. Donaldson,1982.0,The One Tree,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
7253,24816,836217691,Bill Watterson,1994.0,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,https://images.gr-assets.com/books/1448818381m/24816.jpg,4.71
7254,17190226,,J.C. Reed,2013.0,Surrender Your Love,https://images.gr-assets.com/books/1359887738m/17190226.jpg,3.91
7255,17985262,,Matthew Mather,2013.0,CyberStorm,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.75
7256,24476,743406567,Chuck Klosterman,2001.0,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8
7257,795034,886775981,Tad Williams,1993.0,To Green Angel Tower (Siege),https://images.gr-assets.com/books/1309992858m/795034.jpg,4.18
7258,6818019,307589676,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009.0,"Moi Nojoud, 10 ans, divorcée",https://images.gr-assets.com/books/1320467214m/6818019.jpg,3.79
7259,43798,345376048,Anne Rice,1979.0,The Feast of All Saints,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.83
7260,18453074,316033979,Joshua Ferris,2014.0,To rise again at a decent hour,https://images.gr-assets.com/books/1391305201m/18453074.jpg,3.08
7261,150720,571199976,David Auburn,2000.0,Proof: A Play,https://images.gr-assets.com/books/1417605435m/150720.jpg,4.01
7262,121581,441653049,"Robert A. Heinlein, Damon Knight",1967.0,The Past through Tomorrow,https://images.gr-assets.com/books/1325885616m/121581.jpg,4.15
7263,86525,394720954,Robert A. Caro,2002.0,Master of the Senate,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.41
7264,15722284,,Dean Koontz,2015.0,Saint Odd,https://images.gr-assets.com/books/1403303609m/15722284.jpg,4.12
7265,6671,037581423X,Roald Dahl,1977.0,The Wonderful Story Of Henry Sugar And Six More,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.15
7267,7926242,399157212,Patricia Cornwell,2010.0,Port Mortuary,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.55
7268,672948,449912450,Erich Maria Remarque,1945.0,Arc de Triomphe,https://images.gr-assets.com/books/1353844109m/672948.jpg,4.4
7269,154795,1563890976,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993.0,The Death of Superman,https://images.gr-assets.com/books/1383536130m/154795.jpg,3.89
7270,144800,1841959111,Steven Hall,2007.0,The Raw Shark Texts,https://images.gr-assets.com/books/1405099268m/144800.jpg,3.87
7271,27904311,1423160924,Rick Riordan,2016.0,The Hammer of Thor,https://images.gr-assets.com/books/1463950690m/27904311.jpg,4.37
7272,15771862,,Sonali Deraniyagala,2013.0,Wave,https://images.gr-assets.com/books/1362126716m/15771862.jpg,3.7
7273,1307,553295411,"Margaret Weis, Tracy Hickman",1991.0,Fire Sea,https://images.gr-assets.com/books/1325422748m/1307.jpg,4.05
7274,13547504,743236718,Andrew Solomon,2012.0,"Far from the Tree: Parents, Children, and the Search for Identity",https://images.gr-assets.com/books/1363008433m/13547504.jpg,4.26
7275,958277,679826424,"Barbara Park, Denise Brunkus",1992.0,Junie B. Jones and the Stupid Smelly Bus,https://images.gr-assets.com/books/1353109909m/958277.jpg,3.9
7276,23887,60882867,"Gabriel García Márquez, Gregory Rabassa",1975.0,El otoño del patriarca,https://images.gr-assets.com/books/1410136666m/23887.jpg,3.84
7277,3276637,7201788,Conn Iggulden,2008.0,Bones of the Hills,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.32
7278,13330771,307957241,Oliver Sacks,1995.0,Hallucinations,https://images.gr-assets.com/books/1440360108m/13330771.jpg,3.85
7279,12444297,385344414,Karen Marie Moning,2015.0,Burned,https://images.gr-assets.com/books/1407503200m/12444297.jpg,4.12
7280,3301759,,Edgar Allan Poe,1841.0,The Murders in the Rue Morgue,https://images.gr-assets.com/books/1409105459m/3301759.jpg,3.92
7281,104086,451458222,Guy Gavriel Kay,1984.0,The Summer Tree,https://images.gr-assets.com/books/1412531529m/104086.jpg,3.99
